age,annual_income,gender,city_tier,website_visits_last_30d,pages_per_visit,avg_session_duration_min,cart_additions_last_30d,previous_purchases,email_opened,email_clicked,sms_clicked,ad_clicked,campaign_channel,campaign_type,discount_percentage,product_price,days_since_last_purchase,loyalty_member,converted
23,44888,Male,Tier 1,8,3.73,4.34,0,6,0,0,0,0,Social,Discount,15,125.99,143,0,0
61,27038,Female,Tier 1,7,3.25,3.36,0,3,0,0,0,0,Email,Seasonal,15,83.54,172,0,0
37,86426,Male,Tier 3,3,1.98,0.5,3,3,1,0,1,0,SMS,New Arrival,0,110.88,78,1,0
67,80187,Female,Tier 1,8,2.64,8.73,0,3,1,0,0,0,Email,Retargeting,15,98.87,130,0,0
31,48125,Female,Tier 1,8,3.09,3.56,2,3,0,0,0,0,Social,New Arrival,20,113.63,119,1,0
19,64184,Male,Tier 2,3,3.85,6.21,1,0,0,0,0,0,Search Ads,Retargeting,5,66.57,639,0,0
26,46274,Female,Tier 1,4,3.96,5.9,0,3,0,0,0,0,Search Ads,Discount,30,44.48,63,0,0
54,37083,Male,Tier 3,4,5.14,2.15,1,2,0,0,0,1,Social,Discount,25,53.05,24,1,0
37,87891,Male,Tier 3,5,4.98,4.29,1,0,0,0,0,0,Search Ads,New Arrival,30,50.84,947,0,0
43,25203,Male,Tier 1,5,4.36,3.23,0,0,0,0,0,0,Social,New Arrival,10,55.46,693,0,0
46,49861,Female,Tier 1,9,3.93,7.09,2,1,0,0,1,0,SMS,Retargeting,25,44.76,82,0,1
18,56518,Male,Tier 1,8,5.71,7.17,2,1,1,0,0,0,Email,Retargeting,10,76.52,132,0,1
52,84722,Male,Tier 2,8,5.26,5.01,3,1,0,0,0,0,Email,Discount,20,102.41,92,0,0
23,71139,Male,Tier 1,9,4.67,3.81,1,0,1,1,0,0,Email,Seasonal,30,41.22,908,0,0
54,24900,Female,Tier 2,6,3.39,5.88,1,3,0,0,0,0,Social,Seasonal,5,59.82,105,0,0
22,54950,Female,Tier 2,7,5.66,7.71,3,2,0,0,0,0,Search Ads,Discount,5,110.69,168,1,0
50,55379,Male,Tier 1,11,5.25,2.54,1,2,0,0,0,0,Email,Discount,5,33.58,7,1,0
66,50890,Male,Tier 1,10,3.63,9.73,1,3,0,0,0,0,Social,Retargeting,20,79.98,61,0,0
68,66157,Female,Tier 2,4,1.12,5.01,1,2,0,1,1,0,SMS,New Arrival,20,97.68,172,0,0
31,29636,Male,Tier 1,7,4.14,5.26,1,3,1,0,0,0,Social,New Arrival,15,142.59,109,1,0
29,47645,Female,Tier 3,3,2.96,8.71,0,1,0,0,0,0,Email,Discount,20,10,130,1,0
59,63619,Female,Tier 1,5,5.08,5.39,1,1,1,0,0,0,Email,Retargeting,25,40.47,45,0,0
37,67232,Female,Tier 2,7,4.32,5.29,1,2,1,0,0,0,Email,New Arrival,30,88.78,139,0,0
67,57690,Male,Tier 3,7,1.49,3.67,2,3,1,0,0,0,Search Ads,New Arrival,5,68.79,167,0,0
41,49809,Female,Tier 3,7,4.44,4.35,2,0,1,0,0,0,Email,Retargeting,15,10,380,0,0
60,52841,Female,Tier 1,4,6.57,4.09,4,2,1,1,1,0,Social,Seasonal,25,66.65,123,0,0
51,68327,Female,Tier 1,9,3.77,1.97,1,1,0,0,0,0,Search Ads,Retargeting,15,52.8,7,1,1
42,55610,Male,Tier 2,8,3.99,1.34,2,1,0,0,0,1,Social,Discount,15,30.53,29,0,1
67,36247,Male,Tier 1,8,3.49,5.04,1,1,1,0,0,0,SMS,Discount,30,68.59,64,1,0
46,32797,Male,Tier 1,5,4.11,2.74,1,3,0,0,1,0,SMS,New Arrival,20,40.24,152,1,0
56,28187,Female,Tier 3,7,6.31,6.81,1,1,0,0,0,0,Social,Retargeting,15,54.03,67,1,0
48,81200,Female,Tier 1,6,5.58,5.06,2,1,0,0,0,0,SMS,New Arrival,10,118.97,1,1,1
64,69534,Male,Tier 1,10,3.14,2.31,2,1,0,0,0,0,Social,Retargeting,25,135.94,97,0,0
60,53083,Male,Tier 1,5,3.89,8.55,0,2,0,0,0,0,Social,Seasonal,0,52.93,116,0,0
67,46832,Male,Tier 2,4,3.99,4.65,2,0,0,0,0,0,Social,Discount,10,83.47,609,0,0
40,44669,Female,Tier 2,6,4.62,6.53,1,2,0,0,0,1,Search Ads,Retargeting,30,98.69,43,1,1
61,74678,Female,Tier 1,9,4.65,8.79,3,5,0,0,0,0,Search Ads,Retargeting,15,54.62,138,0,1
55,89280,Male,Tier 1,11,3.86,5.43,1,1,1,1,0,1,Social,Seasonal,15,50.9,79,0,0
37,44103,Male,Tier 1,5,2.13,5.53,1,2,0,0,0,0,Social,Seasonal,15,99.09,75,1,0
40,75491,Male,Tier 2,4,3.83,8.38,2,4,0,0,0,0,Social,Discount,10,73.13,128,0,0
62,55504,Female,Tier 1,4,3.46,4.91,0,0,0,0,0,0,Search Ads,New Arrival,20,73.53,624,0,0
69,51176,Female,Tier 3,4,2.65,7.65,4,4,0,0,0,0,Email,Discount,20,44.9,38,1,0
33,82076,Female,Tier 1,6,5.18,5.35,1,2,0,0,0,0,Social,Discount,10,49.31,148,0,0
67,54817,Male,Tier 3,5,4.03,5.84,0,2,0,0,1,0,Email,Discount,15,81.88,96,0,0
59,60335,Female,Tier 1,13,2.45,5.81,0,1,1,0,0,1,SMS,Seasonal,0,66.92,53,1,0
25,59469,Male,Tier 2,5,6.97,4.76,0,2,0,0,0,0,Search Ads,Discount,15,82.75,55,0,0
67,25739,Female,Tier 1,8,4.62,4.43,4,1,1,0,0,0,Email,Discount,20,108.22,17,0,1
38,60191,Male,Tier 1,13,5.19,4.19,0,3,1,0,0,0,Email,Retargeting,15,84.45,174,0,0
18,44872,Female,Tier 3,6,5.57,2.91,3,2,1,0,0,0,Email,Retargeting,25,60.5,100,1,0
25,29419,Female,Tier 3,4,3.35,4.61,2,1,0,0,1,0,SMS,Retargeting,10,107.17,130,0,0
46,45692,Female,Tier 1,12,4.82,4.97,1,4,0,0,0,0,Email,Discount,15,79,98,0,0
49,45543,Female,Tier 2,8,1.11,6.32,3,2,0,0,0,0,SMS,New Arrival,0,119.32,139,0,0
55,73538,Male,Tier 2,6,5.44,5.32,1,2,0,0,0,0,Social,Discount,20,58.65,78,0,0
22,35852,Male,Tier 3,3,3.9,7.65,0,2,1,0,0,0,Search Ads,Seasonal,15,76.54,10,0,0
64,40783,Female,Tier 1,9,4.79,7.56,0,0,0,0,0,0,Email,Seasonal,15,69.77,458,0,0
39,59237,Male,Tier 2,7,3.89,8.19,5,2,0,0,0,0,Search Ads,Discount,5,83.15,88,1,1
64,31136,Male,Tier 1,3,6.73,5.1,2,3,1,0,1,0,Email,Retargeting,30,86.94,44,0,0
51,43138,Male,Tier 1,9,5.84,4.48,0,0,0,0,0,0,SMS,Seasonal,20,79.76,894,0,0
18,25039,Female,Tier 3,10,1,2.77,3,3,0,0,0,0,Search Ads,Discount,10,104.18,105,0,0
43,71560,Male,Tier 1,7,4.83,8.12,3,2,0,0,0,0,Email,Retargeting,15,92.25,156,0,1
60,49575,Male,Tier 1,8,3.58,3.19,2,3,1,0,0,0,Email,Discount,15,153.33,27,0,0
27,54713,Male,Tier 2,5,4.89,3.7,0,5,1,1,0,0,Email,Discount,30,158.14,176,0,1
47,71488,Male,Tier 2,10,4.87,5.95,1,3,0,1,0,0,Search Ads,Seasonal,20,58.89,118,1,1
67,41999,Female,Tier 1,8,2.89,4.88,2,0,0,0,0,0,Email,Retargeting,10,64.17,216,0,0
35,49384,Female,Tier 1,7,3.83,8.39,2,4,0,0,0,0,Email,Seasonal,30,41.43,64,0,0
34,35986,Female,Tier 3,4,2.47,3.96,2,2,1,0,0,1,Social,New Arrival,10,128.4,47,0,0
43,35947,Male,Tier 1,5,6.23,5.56,0,6,1,0,0,0,Email,Discount,15,66.79,49,0,1
25,38430,Female,Tier 2,7,4.49,1.79,2,2,0,0,0,0,Email,New Arrival,20,87.57,66,1,0
64,46135,Female,Tier 2,7,4.65,7.96,1,2,1,0,0,0,Email,Seasonal,10,43.76,45,0,0
57,48074,Male,Tier 1,10,4.46,2.15,3,4,0,0,0,0,Social,Discount,30,83.64,58,1,1
66,60195,Female,Tier 3,9,2.41,10.48,2,0,0,0,0,0,Social,Discount,5,26.99,244,1,0
29,38958,Female,Tier 2,3,4.95,5.27,3,2,0,0,0,1,Social,Discount,15,115.82,126,0,1
44,60753,Female,Tier 1,11,6.68,4.93,3,1,1,1,0,0,Email,Discount,5,135,68,1,1
25,63730,Female,Tier 2,6,1.67,5.44,0,2,0,0,0,0,SMS,Discount,25,100.95,112,0,0
42,46579,Male,Tier 2,12,4.12,3.35,1,4,0,0,0,0,Social,Seasonal,10,51.53,3,1,0
63,40515,Male,Tier 2,5,5.14,6.82,1,3,1,1,0,0,Email,Discount,0,96.63,90,0,1
21,56531,Female,Tier 3,6,2.88,4.68,0,1,0,0,0,0,Social,Seasonal,0,85.92,71,0,0
50,51347,Male,Tier 1,5,5.1,4.87,0,1,0,0,0,0,Social,New Arrival,10,121.69,86,0,0
18,58966,Male,Tier 1,12,4.07,8.07,2,1,0,0,0,0,Search Ads,New Arrival,15,105.39,10,0,0
36,83258,Female,Tier 1,3,2.93,2.06,2,3,0,0,0,1,Social,New Arrival,0,47.78,10,1,1
48,56235,Female,Tier 1,7,1,5.11,1,2,0,0,0,0,Search Ads,Retargeting,0,114.87,39,0,0
33,43494,Male,Tier 1,2,3.85,5.28,3,1,0,0,0,0,Search Ads,Retargeting,0,77.58,65,1,0
31,38964,Female,Tier 3,9,3.89,5.78,1,3,0,0,1,0,Search Ads,Retargeting,20,119.48,113,1,1
65,39660,Female,Tier 2,7,5.97,4.39,1,1,0,0,0,1,Social,Retargeting,10,33.04,58,0,1
22,28670,Female,Tier 2,8,4.51,4.86,3,3,1,1,0,0,Email,Discount,15,95.79,37,0,0
58,71789,Male,Tier 2,7,3.21,9.2,1,0,1,0,0,0,Email,New Arrival,0,71.16,510,0,0
43,18000,Male,Tier 3,8,1.64,6.5,0,1,0,0,0,1,Search Ads,New Arrival,25,82.87,34,1,0
45,63786,Male,Tier 1,7,5.31,3.94,4,5,0,0,1,1,Social,Discount,10,59.64,123,0,1
19,39375,Male,Tier 3,5,4.18,6.8,1,4,1,1,0,0,Email,Retargeting,20,95.03,138,0,1
67,45777,Male,Tier 1,7,3.41,5.59,4,1,0,0,0,0,Social,New Arrival,25,51.91,78,0,1
23,38836,Male,Tier 3,4,3.19,6.98,5,3,0,0,0,0,Search Ads,New Arrival,30,33.05,38,1,1
26,81026,Male,Tier 2,3,5.87,5.09,1,2,0,0,0,1,SMS,Discount,20,57.5,61,0,1
50,55294,Female,Tier 1,6,6.09,3.88,2,6,0,0,0,0,Social,New Arrival,15,57.81,103,1,1
58,69227,Male,Tier 2,8,3.06,2.16,1,2,1,0,0,0,Social,Retargeting,5,70.56,74,0,0
42,78409,Female,Tier 2,9,1,7.8,0,2,0,0,0,0,Email,New Arrival,0,101.38,29,1,0
65,57941,Female,Tier 1,8,3.68,6.87,0,4,0,0,0,0,Email,New Arrival,25,52,178,1,1
30,33479,Male,Tier 2,6,4.34,6.21,1,2,0,0,0,0,Search Ads,Seasonal,15,103.7,65,0,0
26,51028,Female,Tier 1,6,4.11,6.8,0,2,0,0,0,1,Search Ads,Seasonal,20,97.4,108,0,1
30,41640,Female,Tier 1,7,1.64,7.97,1,4,0,0,0,0,Search Ads,Seasonal,15,110.25,4,1,1
48,45937,Male,Tier 3,8,6.3,2.13,1,1,0,0,0,0,SMS,Discount,25,68.96,97,1,1
58,53297,Female,Tier 2,10,1.21,5.67,2,3,1,0,0,0,Email,Retargeting,20,126.77,152,1,0
28,52585,Male,Tier 3,7,2.88,1.88,2,1,1,0,0,0,Search Ads,Discount,0,71.07,169,1,0
21,62418,Female,Tier 2,8,2.47,4.71,1,0,0,0,0,1,Search Ads,New Arrival,20,106.91,201,0,1
51,65031,Male,Tier 1,5,2.39,6.16,5,1,0,0,0,1,Search Ads,Retargeting,10,130.21,10,0,1
55,52585,Female,Tier 2,7,1,4.8,3,5,1,1,0,0,Email,Retargeting,20,116.16,44,1,0
63,62262,Male,Tier 2,9,4.09,9.02,2,4,0,0,0,0,Social,New Arrival,30,76.53,154,0,1
21,45112,Female,Tier 3,3,6.12,4.92,4,2,0,0,0,0,Search Ads,Seasonal,25,46.72,142,0,0
55,78666,Male,Tier 1,6,3.75,3.96,0,3,0,0,0,0,Social,Retargeting,5,51.28,140,0,0
36,44821,Female,Tier 3,4,2.49,5.56,2,1,0,0,0,0,Social,Seasonal,0,50.31,20,1,1
23,76549,Female,Tier 3,5,6.11,3.43,3,2,0,0,0,1,Search Ads,Seasonal,20,59.39,35,1,1
51,28431,Male,Tier 2,8,5.26,3.75,1,2,0,0,0,0,Search Ads,Retargeting,20,78.96,109,0,0
35,48153,Female,Tier 3,4,2.73,7.37,1,0,1,0,0,0,Email,New Arrival,5,99.31,393,0,0
30,49042,Male,Tier 1,7,4.48,7.48,2,2,0,0,1,0,SMS,Discount,20,103.38,63,1,0
58,60022,Female,Tier 3,8,5.62,5.81,2,2,0,0,0,0,Search Ads,Discount,0,108.84,145,0,0
40,70513,Female,Tier 2,7,2.64,6.72,1,2,1,0,1,0,Email,New Arrival,15,107.04,156,0,0
36,32511,Female,Tier 1,12,4.18,9.68,1,1,0,0,0,0,Search Ads,Retargeting,25,76.31,80,0,0
62,35056,Female,Tier 3,9,3.42,5.38,0,2,0,0,0,1,Search Ads,Discount,20,99.53,87,0,0
28,29766,Male,Tier 1,6,2.21,3.77,2,0,0,0,0,0,Search Ads,Seasonal,0,72.04,421,1,0
18,78763,Male,Tier 1,8,4.25,6.57,1,2,1,0,0,0,Email,Retargeting,30,89.12,23,0,1
41,60357,Male,Tier 2,8,4.65,7.17,1,2,1,0,0,0,Email,New Arrival,10,73.17,143,0,0
24,35481,Female,Tier 1,3,4.07,7.37,1,2,1,0,0,0,Email,New Arrival,10,79.32,141,0,0
42,47024,Male,Tier 1,10,2.78,7.79,1,2,0,0,0,0,Social,Discount,0,69.65,142,0,0
38,76272,Female,Tier 3,6,7.15,7.49,2,2,1,0,0,0,Email,Discount,5,26.61,137,0,0
32,49994,Female,Tier 1,7,3.27,6.54,0,1,1,1,0,0,Email,Discount,10,71.91,136,0,0
18,48931,Male,Tier 1,6,4.84,6.77,2,0,0,0,0,0,Email,Seasonal,20,98.08,641,1,0
29,40937,Female,Tier 1,8,5.21,6.32,0,1,0,0,0,0,Social,New Arrival,20,108.48,117,0,0
24,36550,Male,Tier 1,8,1,2.32,3,0,0,0,0,0,Social,Discount,15,94.7,762,0,0
32,76300,Male,Tier 2,5,5.24,2.06,1,1,0,0,1,0,SMS,Discount,25,51.3,67,0,0
38,85130,Female,Tier 2,9,4.01,3.39,0,2,0,0,0,0,Email,New Arrival,30,64.95,100,1,1
36,37267,Male,Tier 3,7,3.61,7.14,0,2,0,0,0,0,Search Ads,Retargeting,10,31.86,23,0,0
46,80289,Male,Tier 2,12,3.82,4.62,1,3,0,0,0,0,SMS,Retargeting,10,100.36,81,1,0
42,46227,Female,Tier 1,6,4.87,5.77,3,1,1,1,0,0,Email,Discount,20,53.24,41,1,0
50,64606,Male,Tier 3,5,1,8.63,3,2,0,0,0,0,Email,Seasonal,20,91.17,89,1,1
66,80384,Female,Tier 2,5,4.05,7.67,1,1,1,0,0,0,Email,Retargeting,0,93.46,87,1,1
49,52389,Female,Tier 2,4,4.65,1.15,1,4,1,0,0,0,Email,Discount,20,53.34,32,1,1
66,49097,Male,Tier 2,2,7.24,6.96,3,1,0,0,0,1,Social,New Arrival,20,88.14,117,1,1
52,69419,Male,Tier 3,8,1.97,5.61,3,0,0,0,0,0,Search Ads,Discount,30,134.32,884,0,0
61,35021,Female,Tier 2,9,4.67,4.19,2,0,1,0,0,0,Email,New Arrival,15,69.49,718,0,0
55,75647,Male,Tier 1,12,3.27,4.84,0,2,0,0,1,0,Search Ads,Retargeting,20,112.54,64,1,0
43,57571,Male,Tier 2,10,4.73,4.87,2,1,0,0,0,0,Search Ads,New Arrival,20,87.99,73,0,1
28,44600,Female,Tier 1,8,5.3,2.88,1,3,1,0,0,0,SMS,Seasonal,0,89.17,67,1,1
52,44125,Male,Tier 1,15,2.9,5.99,1,3,0,0,0,0,Email,New Arrival,20,77.25,107,0,1
25,30098,Female,Tier 1,2,6.93,9.85,2,4,0,0,0,0,SMS,Seasonal,15,107.98,10,0,0
63,45349,Male,Tier 1,9,5.98,7.53,2,1,0,0,0,0,Search Ads,Retargeting,5,75.28,51,1,0
31,50247,Male,Tier 1,2,5.18,1.45,1,2,1,1,0,0,Email,Discount,20,98.01,160,0,0
27,35897,Male,Tier 1,7,3.46,6.08,1,4,0,0,0,0,SMS,Discount,10,108.04,46,1,0
19,54182,Female,Tier 2,8,3.17,6.08,1,3,0,1,0,1,Search Ads,Seasonal,15,110.46,103,0,0
63,63513,Female,Tier 3,6,4.66,3.51,3,3,0,0,0,1,Social,New Arrival,10,96.93,138,1,1
26,51158,Female,Tier 3,9,3.41,3.08,2,2,0,0,0,0,SMS,Discount,5,102.78,88,1,0
20,66929,Male,Tier 1,4,3.21,7.3,0,1,0,0,0,0,Social,Seasonal,10,80.89,83,0,0
38,40471,Male,Tier 2,12,6.87,5.71,0,1,0,0,0,0,Social,Seasonal,15,67.26,117,0,0
43,73061,Male,Tier 3,7,4.82,4.55,3,5,1,0,0,1,Social,Seasonal,15,89.9,71,0,1
25,57193,Female,Tier 1,3,5.24,6.71,3,3,0,0,0,0,SMS,Retargeting,5,90.18,54,1,1
65,82815,Female,Tier 2,6,6.81,9.73,1,2,0,0,0,0,Social,Discount,10,90.04,167,0,0
19,98456,Female,Tier 2,11,4.12,6.02,2,3,1,0,0,0,Email,Discount,25,113.45,29,0,1
23,46536,Male,Tier 1,11,3.05,6.08,0,2,0,0,0,1,Search Ads,Retargeting,25,81.02,16,1,0
45,47277,Female,Tier 3,5,2.39,5.46,2,2,1,0,0,0,Email,New Arrival,15,39.41,172,1,0
46,50568,Male,Tier 3,7,6.03,4.72,0,3,1,0,0,0,Email,Discount,15,18.95,17,1,0
43,65723,Female,Tier 1,11,3.44,7.14,0,2,1,0,0,0,Email,Retargeting,15,85.65,42,1,1
42,78867,Male,Tier 1,8,1,5.11,1,1,0,0,0,1,Search Ads,New Arrival,5,110.82,96,0,0
29,43249,Female,Tier 1,8,1,6.5,2,3,0,0,0,0,Social,Retargeting,30,73.71,40,0,0
22,61862,Male,Tier 1,6,1.79,8.5,1,4,0,0,0,0,SMS,New Arrival,20,136.36,14,1,0
51,52553,Male,Tier 2,11,3.44,6.99,2,3,0,0,0,0,Search Ads,Discount,10,84.93,160,0,0
65,66126,Female,Tier 2,8,3.66,2.95,0,2,0,0,0,0,Search Ads,Retargeting,10,152.15,171,0,0
54,82170,Male,Tier 1,10,4.79,2.84,2,3,0,0,1,0,SMS,Retargeting,20,77.43,175,0,1
32,50674,Male,Tier 3,12,2.29,8.01,0,1,1,0,0,0,Social,Discount,10,127.47,151,0,0
61,24942,Female,Tier 1,7,4.33,5.28,1,3,1,0,0,0,Search Ads,Seasonal,10,67.75,60,1,0
53,68390,Female,Tier 1,4,5.33,6.02,2,3,0,0,0,0,Email,Discount,20,112.19,12,0,1
32,40011,Female,Tier 1,2,3.78,3.92,2,1,0,0,0,0,SMS,New Arrival,10,97.97,86,1,0
60,52424,Male,Tier 2,4,3.3,6.73,2,1,0,0,1,0,Search Ads,New Arrival,20,90.77,117,1,1
65,69167,Female,Tier 1,6,2.7,9.28,0,4,0,0,0,0,Social,Discount,25,90.64,58,1,0
40,60353,Female,Tier 1,7,5.72,5.8,2,0,0,0,1,0,Email,New Arrival,5,122.88,969,0,0
23,53169,Male,Tier 1,5,1.95,6.8,0,2,0,0,0,1,Email,Retargeting,5,75.24,74,0,0
63,44634,Female,Tier 3,8,6.37,7.99,4,2,0,0,0,0,Search Ads,Retargeting,30,83.82,140,0,1
67,18000,Male,Tier 3,14,3.97,8.86,1,4,1,1,0,0,Email,Seasonal,5,162.48,100,1,0
61,67570,Male,Tier 1,6,2.44,4.14,3,2,0,0,0,0,Search Ads,Seasonal,0,96.85,87,0,0
60,50447,Male,Tier 1,4,5.26,6.33,3,4,1,0,0,0,Email,Seasonal,25,117.56,24,0,1
62,82240,Male,Tier 2,6,4.76,8.05,0,0,0,0,0,0,Social,Retargeting,10,73.2,635,0,0
38,62165,Female,Tier 2,8,4.62,8.61,3,3,0,0,0,0,Social,New Arrival,10,64.5,20,0,0
40,45260,Female,Tier 1,3,5.06,4.65,1,5,0,0,0,0,SMS,Discount,10,103.68,131,1,0
60,74204,Female,Tier 3,3,4.24,4.16,1,1,1,1,0,1,Email,Discount,25,87.16,23,0,1
33,75720,Female,Tier 2,6,4.69,5.19,3,4,1,0,0,0,Email,Discount,20,74.57,99,0,1
64,51057,Male,Tier 1,5,6.04,4.86,1,2,0,0,0,0,Social,Retargeting,15,29.92,33,0,1
32,76486,Female,Tier 2,4,4.3,4.94,4,2,0,0,1,0,SMS,Retargeting,15,26.88,115,1,0
42,45004,Female,Tier 3,9,5.23,6.32,1,1,0,0,0,0,SMS,Discount,5,22.29,46,1,0
53,57874,Male,Tier 2,11,1,4.42,1,1,1,1,0,0,Email,Seasonal,25,90.74,35,0,0
28,65285,Female,Tier 1,11,4.49,8.62,0,2,0,0,0,0,Email,Retargeting,20,48.26,22,0,0
68,69126,Female,Tier 1,3,7.78,4.69,1,6,0,0,0,0,Social,Discount,10,28.19,34,1,1
32,66187,Female,Tier 1,7,1.32,4.3,0,2,0,0,1,0,Email,Discount,30,53.98,36,0,1
21,49012,Female,Tier 1,11,7,3.16,1,3,0,0,0,0,Email,Discount,25,22.93,101,1,1
38,74687,Male,Tier 2,3,5.08,8.01,0,1,1,0,0,0,SMS,Discount,20,61.79,154,1,0
30,52760,Male,Tier 3,6,1.45,2.91,2,3,0,0,0,0,Social,Seasonal,30,60.3,41,0,1
39,44758,Male,Tier 2,9,4.06,6.41,0,1,0,0,0,0,Email,Retargeting,5,95.23,10,0,0
36,45022,Female,Tier 3,4,4.6,6.89,2,1,1,1,0,0,Email,Discount,20,84.9,101,0,0
51,89920,Female,Tier 1,9,5.37,0.5,1,3,0,0,0,0,Search Ads,Discount,5,65.57,114,1,0
31,41644,Female,Tier 3,9,3.35,2.88,1,4,1,0,0,0,Search Ads,Retargeting,20,99.8,135,1,0
21,78249,Male,Tier 2,8,5.04,4.74,1,4,1,0,0,1,Email,Seasonal,25,42.78,42,1,1
65,34562,Male,Tier 1,4,6.08,9.29,5,4,0,0,0,0,SMS,Discount,15,65.7,139,0,1
69,63782,Female,Tier 2,12,5.33,4.74,2,3,0,0,0,0,Search Ads,New Arrival,20,56.36,72,0,1
63,60348,Female,Tier 1,9,5.79,4.49,1,2,1,1,0,1,Search Ads,Seasonal,5,78.26,71,1,1
44,84182,Male,Tier 2,7,3.33,4,3,0,1,1,0,0,Email,Retargeting,15,17.91,289,0,0
46,43221,Female,Tier 2,8,5.03,3.97,4,3,1,0,0,1,Search Ads,Seasonal,0,148.5,107,1,1
64,38248,Female,Tier 1,3,7.45,4.23,3,2,0,0,1,0,SMS,Discount,0,90.6,72,0,0
45,52903,Female,Tier 2,7,2.38,4.16,1,3,1,0,0,0,Email,Retargeting,15,91.6,134,1,1
52,84966,Female,Tier 2,2,4.63,4.07,2,0,0,0,0,1,Social,Discount,15,19.01,225,0,1
25,39085,Male,Tier 1,3,2.33,4.07,2,3,0,0,0,1,SMS,Retargeting,10,86.62,133,0,0
33,18000,Female,Tier 1,7,5.88,4.74,0,1,0,0,0,0,Email,Discount,15,73.29,80,1,0
59,56076,Female,Tier 1,7,1.03,7.4,1,1,1,1,0,0,Email,Retargeting,20,113.54,173,1,0
53,72091,Male,Tier 2,6,3.15,3.26,1,2,0,0,0,0,Search Ads,Discount,20,71.33,112,0,0
47,36751,Male,Tier 3,13,7.46,4.21,0,4,1,1,0,0,Search Ads,Retargeting,0,69.38,14,0,0
35,70263,Female,Tier 3,10,3.26,4.46,2,6,1,0,0,0,Email,Retargeting,20,78.33,34,1,0
19,36354,Male,Tier 2,7,3.91,5.5,2,2,1,0,1,0,Social,Seasonal,20,121.55,58,0,0
66,52362,Male,Tier 2,5,5.87,3.97,2,4,1,0,0,0,Email,Retargeting,20,32.8,50,1,0
30,68548,Female,Tier 1,6,3.79,9.65,2,3,0,0,0,0,Social,New Arrival,25,27.76,86,0,1
21,33626,Male,Tier 2,8,1,6.67,1,2,0,0,0,0,Search Ads,Retargeting,15,12.61,105,1,1
43,58267,Female,Tier 1,7,2.39,7.45,1,3,1,0,0,0,Email,Discount,25,112.43,127,0,0
42,76870,Male,Tier 1,8,5.98,5.98,2,3,0,0,0,0,Email,Retargeting,30,108.9,148,1,1
47,63531,Female,Tier 2,7,6.21,8.31,2,4,0,0,0,1,Search Ads,Retargeting,20,43.77,13,0,1
28,42029,Male,Tier 1,10,1,3.21,1,0,0,0,0,0,Social,New Arrival,10,37.31,305,1,0
24,82337,Male,Tier 2,5,2.58,4.39,1,1,0,0,0,0,SMS,Seasonal,5,108.76,85,0,0
48,66851,Male,Tier 3,4,2.99,3.87,4,1,0,0,1,1,Search Ads,New Arrival,25,36.62,93,0,1
61,21512,Female,Tier 1,10,3.43,5.16,1,2,0,0,0,1,Search Ads,Discount,5,71.4,104,1,0
27,70556,Female,Tier 1,11,2.61,8.67,2,4,0,0,0,0,SMS,Discount,5,63.5,86,0,1
56,44715,Male,Tier 3,13,4.16,9.9,2,2,1,0,0,0,Email,Discount,25,177.58,45,1,0
30,58538,Female,Tier 2,7,3.14,7.41,3,4,0,0,0,0,Social,Discount,15,75.05,159,0,0
48,73144,Female,Tier 1,4,3.36,5.3,3,4,0,0,0,1,Social,Discount,10,118.22,169,0,0
24,45107,Female,Tier 1,4,2.3,7.74,1,3,1,1,0,0,Email,New Arrival,30,93.81,46,0,1
66,25379,Male,Tier 2,9,5.18,8.47,1,3,1,0,0,0,Email,Retargeting,20,65.81,2,0,0
59,82100,Female,Tier 2,4,1.92,7.85,1,1,1,1,0,0,Email,Discount,15,62.62,124,0,0
59,75963,Male,Tier 1,11,4.57,5.23,0,0,1,0,0,0,Email,Retargeting,10,82.34,319,0,0
53,53429,Male,Tier 1,9,5.5,5.29,1,2,0,0,0,0,Social,Discount,20,82.63,64,0,0
37,70362,Female,Tier 3,2,6.99,4.18,3,3,1,0,0,0,Email,Seasonal,20,64.84,43,0,0
21,48351,Female,Tier 2,4,4.75,5.01,2,1,1,1,0,0,Social,Seasonal,20,96.74,51,0,1
24,56745,Male,Tier 3,10,4.34,3.9,0,2,0,0,0,1,Email,New Arrival,5,81.11,83,1,0
18,52403,Male,Tier 2,9,1.46,5.37,1,2,0,0,0,0,Search Ads,Retargeting,20,59.03,111,0,0
61,49079,Female,Tier 3,2,6.21,5.45,2,3,0,0,0,0,Social,Retargeting,15,69.18,20,0,0
62,61467,Female,Tier 1,7,4.21,3.77,1,3,1,0,0,0,Email,Discount,25,95.26,141,0,0
59,33253,Male,Tier 2,6,4.46,10.87,1,5,0,0,0,0,Search Ads,Discount,15,48.25,175,0,1
64,50472,Female,Tier 1,4,4.59,6.09,1,5,0,0,0,0,SMS,Retargeting,5,48.22,154,1,1
30,60661,Male,Tier 2,5,4.17,8.08,2,2,0,0,0,0,Social,New Arrival,10,41.62,58,0,1
39,88086,Male,Tier 1,5,4.01,7.9,5,1,0,0,0,0,Search Ads,Seasonal,20,69.16,150,0,1
38,33984,Female,Tier 1,5,3.45,9.39,3,3,0,0,0,0,Social,Seasonal,20,72.53,59,0,0
